::1 - - [01/Jan/2021:07:54:00 +0000] "POST /user/bot/webhook HTTP/1.1" 200 852 "http://localhost:8000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 Edg/87.0.664.66"
::1 - - [01/Jan/2021:08:02:19 +0000] "GET / HTTP/1.1" 200 6143 "-" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:19 +0000] "GET /static/css/tabulator_materialize.min.css HTTP/1.1" 200 23058 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/css/style.css HTTP/1.1" 200 33708 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/css/materialize.min.css HTTP/1.1" 200 141841 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/js/md5.min.js HTTP/1.1" 200 3771 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/js/moment.min.js HTTP/1.1" 200 53324 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/js/script.js HTTP/1.1" 200 79320 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/js/hammer.min.js HTTP/1.1" 200 20765 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
::1 - - [01/Jan/2021:08:02:20 +0000] "GET /static/js/chartjs-plugin-zoom.min.js HTTP/1.1" 200 9552 "https://0cf8c7b508bf.ngrok.io/" "Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
